,Counts,instcount,condcount,varassign,varstore,uniqload,uniqstore,globalvar,localvar,sameloadtot,samestoretot,sameloadvar,samestorevar,avgsameload,avgsamestore,functioncalls,avgFuncParam,recursiveCall,pointerAlloc,varUsed,varAssign,maxCallDepth,minCallDepth,avgCallDepth,arrayVars,arrayStore,arrayLoad,maxArraySize,minArraySize,floatTy,intTy,floatTyArith,intTyArith,intTyLog,basicBlocks,nullComp,loopCount,avgLoopDepth,avgLoopExits,loopHighInstCnt,avgBBLoops,condTrueLoops,eqCmp,tryBlock,catchBlock,avgPred,avgSucc,sideEnt
108,0,66,5,15,15,7,13,0,15,8,2,3,2,1.14286,0.153846,0,0.0,0,12,0.175,0.325,0,0,0.0,2,1,0,-1,10000000000,0,24,0,3,5,12,0,5,2.2,1,0,73.2,0,2,0,0,1.33333,0,5
109,0,56,4,11,13,6,12,0,11,5,1,2,1,0.833333,0.08333330000000001,0,0.0,0,12,0.15,0.3,0,0,0.0,2,1,0,-1,10000000000,0,19,0,3,4,9,0,4,2.25,1,0,73.75,0,2,0,0,1.33333,0,4
110,0,57,2,15,8,9,8,0,15,6,0,5,0,0.666667,0.0,9,2.33333,0,9,0.9,0.8,1,1,1.0,5,0,1,-1,10000000000,1,8,0,0,2,3,0,0,0.0,0,0,0.0,0,1,0,0,1.33333,0,2
111,0,62,2,17,8,9,8,0,17,8,0,5,0,0.8888889999999999,0.0,10,2.3,0,9,0.9,0.8,1,1,1.0,6,0,1,-1,10000000000,1,9,0,0,2,4,0,0,0.0,0,0,0.0,0,2,0,0,1.25,0,2
112,1,51,1,13,8,7,8,0,13,6,0,5,0,0.857143,0.0,8,2.375,0,9,0.7,0.8,1,1,1.0,4,0,0,-1,10000000000,1,6,0,0,1,2,0,0,0.0,0,0,0.0,0,2,0,0,1.5,0,2
113,0,41,2,9,9,4,8,0,9,5,1,2,1,1.25,0.125,0,0.0,0,6,0.5,1.0,0,0,0.0,2,1,0,-1,10000000000,4,12,2,1,2,6,0,2,1.5,1,0,27.0,0,2,0,0,1.16667,0,2
114,0,27,2,4,8,3,7,0,4,1,1,1,1,0.333333,0.14285699999999998,0,0.0,0,6,0.375,0.875,0,0,0.0,0,0,0,0,0,0,6,0,1,2,6,0,2,1.5,1,0,27.0,0,2,0,0,1.16667,0,2
115,0,18,1,2,6,2,6,0,2,0,0,0,0,0.0,0.0,0,0.0,0,6,0.25,0.75,0,0,0.0,0,0,0,0,0,0,2,0,0,1,3,0,1,2.0,1,0,32.0,0,2,0,0,1.0,0,1
116,0,53,2,14,11,8,10,0,14,6,1,3,1,0.75,0.1,0,0.0,0,10,0.363636,0.454545,0,0,0.0,4,2,2,-1,10000000000,3,16,1,1,2,6,0,2,1.5,1,0,36.0,0,2,0,0,1.16667,0,2
117,0,46,2,11,11,7,10,0,11,4,1,2,1,0.571429,0.1,0,0.0,0,10,0.318182,0.454545,0,0,0.0,2,2,1,-1,10000000000,3,12,1,1,2,6,0,2,1.5,1,0,36.0,0,2,0,0,1.16667,0,2
118,0,54,3,14,11,8,9,0,14,6,2,3,1,0.75,0.22222199999999998,0,0.0,0,10,0.363636,0.409091,0,0,0.0,3,1,2,-1,10000000000,3,17,1,1,3,8,0,3,1.66667,1,0,35.6667,0,2,0,0,1.25,0,3
119,0,39,3,7,10,4,8,0,7,3,2,3,2,0.75,0.25,0,0.0,0,10,0.181818,0.363636,0,0,0.0,0,0,0,0,0,0,11,0,1,3,8,0,3,1.66667,1,0,35.6667,0,2,0,0,1.25,0,3
120,0,87,5,27,14,11,12,0,27,16,2,7,1,1.45455,0.166667,0,0.0,0,10,0.5,0.545455,0,0,0.0,8,2,3,-1,10000000000,5,34,2,1,5,12,0,5,2.0,1,0,54.6,0,2,0,0,1.33333,0,5
121,0,76,5,22,14,8,12,0,22,14,2,6,2,1.75,0.166667,0,0.0,0,10,0.363636,0.545455,0,0,0.0,6,2,1,-1,10000000000,1,30,0,1,5,12,0,5,2.0,1,0,54.6,0,2,0,0,1.33333,0,5
122,0,46,4,10,11,6,10,0,10,4,1,2,1,0.666667,0.1,0,0.0,0,10,0.272727,0.454545,0,0,0.0,0,0,0,0,0,0,15,0,1,4,10,0,4,2.25,1,0,59.25,0,2,0,0,1.3,0,4
123,0,35,3,6,9,5,9,0,6,1,0,1,0,0.2,0.0,0,0.0,0,10,0.227273,0.409091,0,0,0.0,0,0,0,0,0,0,9,0,0,3,7,0,3,2.33333,1,0,55.3333,0,2,0,0,1.2857100000000001,0,3
124,0,61,2,17,9,9,9,0,17,8,0,6,0,0.8888889999999999,0.0,9,2.44444,0,9,0.9,0.9,1,1,1.0,6,0,1,-1,10000000000,0,10,0,0,2,3,0,0,0.0,0,0,0.0,0,1,0,0,1.33333,0,2
125,0,68,2,21,9,9,9,0,21,12,0,6,0,1.33333,0.0,10,2.6,0,9,0.9,0.9,1,1,1.0,7,0,1,-1,10000000000,0,13,0,0,2,4,0,0,0.0,0,0,0.0,0,2,0,0,1.25,0,2
126,1,55,1,15,9,7,9,0,15,8,0,6,0,1.14286,0.0,8,2.5,0,9,0.7,0.9,1,1,1.0,5,0,0,-1,10000000000,0,8,0,0,1,2,0,0,0.0,0,0,0.0,0,2,0,0,1.5,0,2
127,0,58,3,15,10,7,9,0,15,8,1,4,1,1.14286,0.11111099999999999,0,0.0,0,8,0.7,0.9,0,0,0.0,3,1,0,-1,10000000000,7,21,3,1,3,8,0,3,2.0,1,0,42.0,0,2,0,0,1.25,0,3
128,0,36,3,7,9,6,8,0,7,1,1,1,1,0.166667,0.125,0,0.0,0,8,0.6,0.8,0,0,0.0,0,0,0,0,0,0,11,0,1,3,8,0,3,2.0,1,0,42.0,0,2,0,0,1.25,0,3
129,0,30,2,5,8,4,7,0,5,1,1,1,1,0.25,0.14285699999999998,0,0.0,0,8,0.4,0.7,0,0,0.0,0,0,0,0,0,0,8,0,1,2,6,0,2,2.5,1,0,47.5,0,2,0,0,1.16667,0,2
130,0,52,3,13,10,5,8,0,13,8,2,3,2,1.6,0.25,0,0.0,0,8,0.5,0.8,0,0,0.0,2,1,0,-1,10000000000,5,18,2,1,3,8,0,3,2.0,1,0,38.0,0,2,0,0,1.25,0,3
131,0,36,3,7,9,4,7,0,7,3,2,2,1,0.75,0.28571399999999997,0,0.0,0,8,0.4,0.7,0,0,0.0,0,0,0,0,0,0,11,0,1,3,8,0,3,2.0,1,0,38.0,0,2,0,0,1.25,0,3
132,0,26,2,4,7,3,6,0,4,1,1,1,1,0.333333,0.166667,0,0.0,0,8,0.3,0.6,0,0,0.0,0,0,0,0,0,0,6,0,0,2,5,0,2,2.5,1,0,44.5,0,2,0,0,1.2,0,2
133,0,99,4,31,13,13,12,0,31,18,1,6,1,1.38462,0.08333330000000001,0,0.0,0,10,0.764706,0.705882,0,0,0.0,14,2,3,-1,10000000000,5,42,2,1,4,10,0,4,2.5,1,0,93.25,0,2,0,0,1.3,0,4
134,0,56,4,13,12,8,11,0,13,5,1,4,1,0.625,0.0909091,0,0.0,0,10,0.470588,0.647059,0,0,0.0,3,1,0,-1,10000000000,0,20,0,1,4,10,0,4,2.5,1,0,93.25,0,2,0,0,1.3,0,4
135,0,67,4,18,12,9,10,0,18,9,2,4,1,1.0,0.2,0,0.0,0,10,0.529412,0.5882350000000001,0,0,0.0,6,1,1,-1,10000000000,1,26,0,1,4,10,0,4,2.5,1,0,88.0,0,2,0,0,1.3,0,4
136,0,45,4,9,11,6,9,0,9,3,2,3,2,0.5,0.22222199999999998,0,0.0,0,10,0.352941,0.529412,0,0,0.0,0,0,0,0,0,0,14,0,1,4,10,0,4,2.5,1,0,88.0,0,2,0,0,1.3,0,4
137,0,33,2,5,9,4,8,0,5,1,1,1,1,0.25,0.125,0,0.0,0,10,0.235294,0.470588,0,0,0.0,0,0,0,0,0,0,8,0,1,2,6,0,2,3.5,1,0,123.5,0,2,0,0,1.16667,0,2
138,0,23,1,2,7,2,7,0,2,0,0,0,0,0.0,0.0,0,0.0,0,10,0.117647,0.41176499999999994,0,0,0.0,0,0,0,0,0,0,3,0,0,1,3,0,1,4.0,1,0,129.0,0,2,0,0,1.0,0,1
139,0,86,2,22,10,10,10,0,22,12,0,7,0,1.2,0.0,15,2.2,0,10,0.909091,0.909091,1,1,1.0,12,0,1,-1,10000000000,0,6,0,0,2,3,0,0,0.0,0,0,0.0,0,1,0,0,1.33333,0,2
140,0,91,2,24,10,10,10,0,24,14,0,7,0,1.4,0.0,16,2.1875,0,10,0.909091,0.909091,1,1,1.0,13,0,1,-1,10000000000,0,7,0,0,2,4,0,0,0.0,0,0,0.0,0,2,0,0,1.25,0,2
141,1,80,1,20,10,8,10,0,20,12,0,7,0,1.5,0.0,14,2.21429,0,10,0.727273,0.909091,1,1,1.0,11,0,0,-1,10000000000,0,4,0,0,1,2,0,0,0.0,0,0,0.0,0,2,0,0,1.5,0,2
142,0,92,2,28,14,8,13,0,28,20,1,3,1,2.5,0.07692310000000001,0,0.0,0,8,0.6153850000000001,1.0,0,0,0.0,7,5,0,-1,10000000000,15,37,6,5,2,6,0,2,1.5,1,0,61.0,0,2,0,0,1.16667,0,2
143,0,60,2,16,12,6,11,0,16,10,1,2,1,1.66667,0.0909091,0,0.0,0,8,0.461538,0.8461540000000001,0,0,0.0,3,3,0,-1,10000000000,5,23,2,5,2,6,0,2,1.5,1,0,61.0,0,2,0,0,1.16667,0,2
144,0,21,1,2,7,2,7,0,2,0,0,0,0,0.0,0.0,0,0.0,0,8,0.153846,0.538462,0,0,0.0,0,0,0,0,0,0,3,0,0,1,3,0,1,2.0,1,0,81.0,0,2,0,0,1.0,0,1
145,0,129,2,46,16,18,15,0,46,28,1,7,1,1.55556,0.0666667,0,0.0,0,9,0.5,0.416667,0,0,0.0,21,6,10,-1,10000000000,15,46,5,10,2,6,0,2,1.5,1,0,113.5,0,2,0,0,1.16667,0,2
146,0,156,3,57,18,20,16,0,57,37,2,7,1,1.85,0.125,0,0.0,0,9,0.555556,0.44444399999999995,0,0,0.0,25,7,12,-1,10000000000,19,58,7,11,3,8,0,3,1.33333,1,0,91.0,0,2,0,0,1.25,0,3
147,0,133,3,48,18,18,16,0,48,30,2,7,2,1.66667,0.125,0,0.0,0,9,0.5,0.44444399999999995,0,0,0.0,21,7,10,-1,10000000000,15,45,5,7,3,8,0,3,1.33333,1,0,91.0,0,2,0,0,1.25,0,3
148,0,63,2,18,14,11,13,0,18,7,1,4,1,0.636364,0.07692310000000001,0,0.0,0,9,0.305556,0.361111,0,0,0.0,9,4,3,-1,10000000000,3,15,0,2,2,6,0,2,1.5,1,0,102.0,0,2,0,0,1.16667,0,2
149,0,45,2,11,12,9,12,0,11,2,0,2,0,0.22222199999999998,0.0,0,0.0,0,9,0.25,0.333333,0,0,0.0,6,3,2,-1,10000000000,2,6,0,0,2,5,0,2,1.5,1,0,102.0,0,2,0,0,1.2,0,2
150,0,57,2,14,8,8,8,0,14,6,0,4,0,0.75,0.0,9,2.22222,0,9,0.8,0.8,1,1,1.0,6,0,1,-1,10000000000,0,7,0,0,2,3,0,0,0.0,0,0,0.0,0,1,0,0,1.33333,0,2
151,0,60,2,15,8,9,8,0,15,6,0,4,0,0.666667,0.0,10,2.1,0,9,0.9,0.8,1,1,1.0,6,0,1,-1,10000000000,0,8,0,0,2,4,0,0,0.0,0,0,0.0,0,2,0,0,1.25,0,2
152,1,51,1,12,8,6,8,0,12,6,0,4,0,1.0,0.0,8,2.25,0,9,0.6,0.8,1,1,1.0,5,0,0,-1,10000000000,0,5,0,0,1,2,0,0,0.0,0,0,0.0,0,2,0,0,1.5,0,2
153,0,50,2,16,8,5,7,0,16,11,1,3,1,2.2,0.14285699999999998,0,0.0,0,5,0.714286,1.0,0,0,0.0,4,2,0,-1,10000000000,0,25,0,5,2,6,0,2,1.5,1,0,39.5,0,2,0,0,1.16667,0,2
154,0,25,2,5,6,3,5,0,5,2,1,2,1,0.666667,0.2,0,0.0,0,5,0.428571,0.714286,0,0,0.0,0,0,0,0,0,0,8,0,1,2,6,0,2,1.5,1,0,39.5,0,2,0,0,1.16667,0,2
155,0,15,1,2,4,2,4,0,2,0,0,0,0,0.0,0.0,0,0.0,0,5,0.28571399999999997,0.571429,0,0,0.0,0,0,0,0,0,0,3,0,0,1,3,0,1,2.0,1,0,45.0,0,2,0,0,1.0,0,1
156,0,51,3,10,12,6,11,0,10,4,1,3,1,0.666667,0.0909091,0,0.0,0,11,0.272727,0.5,0,0,0.0,2,1,0,-1,10000000000,0,17,0,3,3,8,0,3,2.33333,1,0,73.3333,0,2,0,0,1.25,0,3
157,0,43,3,7,11,5,10,0,7,2,1,2,1,0.4,0.1,0,0.0,0,11,0.227273,0.454545,0,0,0.0,0,0,0,0,0,0,13,0,3,3,8,0,3,2.33333,1,0,73.3333,0,2,0,0,1.25,0,3
158,0,113,5,34,15,11,13,0,34,23,2,6,2,2.09091,0.153846,0,0.0,0,11,0.5,0.590909,0,0,0.0,13,2,3,-1,10000000000,0,57,0,10,5,12,0,5,2.4,1,0,95.4,0,2,0,0,1.33333,0,5
159,0,101,5,29,15,11,13,0,29,18,2,4,2,1.63636,0.153846,0,0.0,0,11,0.5,0.590909,0,0,0.0,10,2,2,-1,10000000000,0,49,0,9,5,12,0,5,2.4,1,0,95.4,0,2,0,0,1.33333,0,5
160,0,52,4,10,12,5,10,0,10,5,2,2,1,1.0,0.2,0,0.0,0,11,0.227273,0.454545,0,0,0.0,0,0,0,0,0,0,19,0,5,4,10,0,4,2.75,1,0,106.5,0,2,0,0,1.3,0,4
161,0,53,3,11,12,7,9,0,11,4,3,3,3,0.571429,0.333333,0,0.0,0,11,0.318182,0.409091,0,0,0.0,2,0,1,-1,10000000000,0,19,0,5,3,8,0,3,3.0,1,0,107.0,0,2,0,0,1.25,0,3
162,0,28,1,4,9,4,9,0,4,0,0,0,0,0.0,0.0,0,0.0,0,11,0.181818,0.409091,0,0,0.0,0,0,0,0,0,0,4,0,0,1,3,0,1,4.0,1,0,172.0,0,2,0,0,1.0,0,1
163,0,74,2,21,10,10,10,0,21,11,0,7,0,1.1,0.0,11,2.54545,0,10,0.909091,0.909091,1,1,1.0,9,0,1,-1,10000000000,0,10,0,0,2,3,0,0,0.0,0,0,0.0,0,1,0,0,1.33333,0,2
164,0,84,2,26,10,10,10,0,26,16,0,7,0,1.6,0.0,12,2.75,0,10,0.909091,0.909091,1,1,1.0,12,0,1,-1,10000000000,0,12,0,0,2,4,0,0,0.0,0,0,0.0,0,2,0,0,1.25,0,2
165,1,68,1,19,10,8,10,0,19,11,0,7,0,1.375,0.0,10,2.6,0,10,0.727273,0.909091,1,1,1.0,8,0,0,-1,10000000000,0,8,0,0,1,2,0,0,0.0,0,0,0.0,0,2,0,0,1.5,0,2
166,0,34,1,6,10,3,9,0,6,3,1,1,1,1.0,0.11111099999999999,0,0.0,0,9,0.230769,0.692308,0,0,0.0,1,1,0,-1,10000000000,1,8,0,1,1,4,0,1,1.0,1,0,16.0,0,2,0,0,1.0,0,1
167,0,90,3,25,14,8,12,0,25,17,2,4,2,2.125,0.166667,0,0.0,0,9,0.6153850000000001,0.923077,0,0,0.0,6,3,0,-1,10000000000,15,35,6,4,3,8,0,3,1.33333,1,0,49.0,0,2,0,0,1.25,0,3
168,0,39,3,7,11,5,9,0,7,2,2,1,1,0.4,0.22222199999999998,0,0.0,0,9,0.384615,0.692308,0,0,0.0,0,0,0,0,0,0,11,0,1,3,8,0,3,1.33333,1,0,49.0,0,2,0,0,1.25,0,3
169,0,29,2,4,9,3,8,0,4,1,1,1,1,0.333333,0.125,0,0.0,0,9,0.230769,0.6153850000000001,0,0,0.0,0,0,0,0,0,0,6,0,0,2,5,0,2,1.5,1,0,43.5,0,2,0,0,1.2,0,2
170,0,45,2,10,11,7,10,0,10,3,1,2,1,0.428571,0.1,0,0.0,0,10,0.269231,0.384615,0,0,0.0,3,1,1,-1,10000000000,1,12,0,1,2,6,0,2,2.0,1,1,123.0,0,2,0,0,1.16667,0,2
171,0,82,4,24,13,11,11,0,24,13,2,5,1,1.18182,0.181818,0,0.0,0,10,0.42307700000000004,0.42307700000000004,0,0,0.0,8,1,3,-1,10000000000,6,31,3,2,4,10,0,4,1.75,1,1,86.75,0,2,0,0,1.3,0,4
172,0,46,4,9,12,6,10,0,9,3,2,3,2,0.5,0.2,0,0.0,0,10,0.230769,0.384615,0,0,0.0,0,0,0,0,0,0,14,0,1,4,10,0,4,1.75,1,1,86.75,0,2,0,0,1.3,0,4
173,0,88,5,26,14,11,11,0,26,15,3,6,2,1.36364,0.272727,0,0.0,0,10,0.42307700000000004,0.42307700000000004,0,0,0.0,8,1,3,-1,10000000000,6,34,3,2,5,12,0,5,1.8,1,1,80.6,0,2,0,0,1.33333,0,5
174,0,52,5,11,13,6,10,0,11,5,3,4,2,0.833333,0.3,0,0.0,0,10,0.230769,0.384615,0,0,0.0,0,0,0,0,0,0,17,0,1,5,12,0,5,1.8,1,1,80.6,0,2,0,0,1.33333,0,5
175,0,115,6,36,15,14,11,0,36,22,4,7,2,1.5714299999999999,0.363636,0,0.0,0,10,0.538462,0.42307700000000004,0,0,0.0,12,1,5,-1,10000000000,10,48,5,5,6,14,0,6,1.83333,1,1,83.3333,0,2,0,0,1.35714,0,6
176,0,60,6,13,14,6,10,0,13,7,4,4,2,1.16667,0.4,0,0.0,0,10,0.230769,0.384615,0,0,0.0,0,0,0,0,0,0,22,0,3,6,14,0,6,1.83333,1,1,83.3333,0,2,0,0,1.35714,0,6
177,0,53,5,11,13,6,10,0,11,5,3,3,2,0.833333,0.3,0,0.0,0,10,0.230769,0.384615,0,0,0.0,0,0,0,0,0,0,18,0,2,5,12,0,5,2.0,1,1,87.0,0,2,0,0,1.33333,0,5
178,0,24,1,2,8,2,8,0,2,0,0,0,0,0.0,0.0,0,0.0,0,10,0.07692310000000001,0.307692,0,0,0.0,0,0,0,0,0,0,3,0,0,1,3,0,1,3.0,1,1,226.0,0,2,0,0,1.0,0,1
179,0,182,2,50,20,22,20,0,50,28,0,17,0,1.27273,0.0,31,2.54839,0,22,0.956522,0.8695649999999999,1,1,1.0,26,0,1,-1,10000000000,2,10,0,0,2,3,0,0,0.0,0,0,0.0,0,1,0,0,1.33333,0,2
180,0,195,2,57,20,22,20,0,57,35,0,17,0,1.59091,0.0,32,2.6875,0,22,0.956522,0.8695649999999999,1,1,1.0,30,0,1,-1,10000000000,2,13,0,0,2,4,0,0,0.0,0,0,0.0,0,2,0,0,1.25,0,2
181,1,176,1,48,20,20,20,0,48,28,0,17,0,1.4,0.0,30,2.5666700000000002,0,22,0.8695649999999999,0.8695649999999999,1,1,1.0,25,0,0,-1,10000000000,2,8,0,0,1,2,0,0,0.0,0,0,0.0,0,2,0,0,1.5,0,2
182,0,72,1,13,22,7,21,0,13,6,1,2,1,0.857143,0.047619,0,0.0,0,19,0.21875,0.65625,0,0,0.0,2,2,0,-1,10000000000,8,13,4,1,1,4,0,1,1.0,1,0,31.0,0,2,0,0,1.0,0,1
183,0,78,2,15,23,7,21,0,15,8,2,2,1,1.14286,0.0952381,0,0.0,0,19,0.21875,0.65625,0,0,0.0,2,2,0,-1,10000000000,8,16,4,1,2,6,0,2,1.0,1,0,31.0,0,2,0,0,1.16667,0,2
184,0,84,3,17,24,8,21,0,17,9,3,2,1,1.125,0.14285699999999998,0,0.0,0,19,0.25,0.65625,0,0,0.0,2,2,0,-1,10000000000,8,19,4,1,3,8,0,3,1.0,1,0,31.0,0,2,0,0,1.25,0,3
185,0,188,6,51,30,13,26,0,51,38,4,6,2,2.92308,0.153846,0,0.0,0,19,0.40625,0.8125,0,0,0.0,13,5,0,-1,10000000000,36,69,18,6,6,14,0,6,1.5,1,0,73.5,0,2,0,0,1.35714,0,6
186,0,116,6,27,27,10,23,0,27,17,4,5,2,1.7,0.173913,0,0.0,0,19,0.3125,0.71875,0,0,0.0,4,2,0,-1,10000000000,12,36,6,3,6,14,0,6,1.5,1,0,73.5,0,2,0,0,1.35714,0,6
187,0,74,5,13,24,7,20,0,13,6,4,3,1,0.857143,0.2,0,0.0,0,19,0.21875,0.625,0,0,0.0,0,0,0,0,0,0,17,0,1,5,12,0,5,1.6,1,0,72.0,0,2,0,0,1.33333,0,5
188,0,64,4,10,22,6,19,0,10,4,3,2,1,0.666667,0.157895,0,0.0,0,19,0.1875,0.59375,0,0,0.0,0,0,0,0,0,0,12,0,0,4,9,0,4,1.5,1,0,58.0,0,2,0,0,1.33333,0,4
189,0,271,3,98,27,39,26,0,98,59,1,12,1,1.51282,0.0384615,0,0.0,0,22,0.342105,0.22807,0,0,0.0,46,4,19,-1,10000000000,40,105,18,3,3,8,0,3,2.0,1,0,637.6669999999999,0,2,0,0,1.25,0,3
190,0,476,4,189,32,60,30,0,189,129,2,19,1,2.15,0.0666667,0,0.0,0,22,0.526316,0.263158,0,0,0.0,90,8,38,-1,10000000000,80,196,36,3,4,10,0,4,1.75,1,0,531.25,0,2,0,0,1.3,0,4
191,0,472,4,188,32,60,30,0,188,128,2,20,2,2.13333,0.0666667,0,0.0,0,22,0.526316,0.263158,0,0,0.0,89,8,38,-1,10000000000,80,193,36,2,4,10,0,4,1.75,1,0,531.25,0,2,0,0,1.3,0,4
192,0,58,2,5,22,4,21,0,5,1,1,1,1,0.25,0.047619,0,0.0,0,22,0.03508769999999999,0.18421099999999999,0,0,0.0,0,0,0,0,0,0,8,0,1,2,6,0,2,2.5,1,0,848.5,0,2,0,0,1.16667,0,2
193,0,48,1,2,20,2,20,0,2,0,0,0,0,0.0,0.0,0,0.0,0,22,0.0175439,0.175439,0,0,0.0,0,0,0,0,0,0,3,0,0,1,3,0,1,3.0,1,0,854.0,0,2,0,0,1.0,0,1
194,0,33,2,8,5,5,5,0,8,3,0,2,0,0.6,0.0,5,1.8,0,5,0.833333,0.833333,1,1,1.0,3,0,1,-1,10000000000,0,6,0,0,2,3,0,0,0.0,0,0,0.0,0,1,0,0,1.33333,0,2
195,0,38,2,10,5,5,5,0,10,5,0,2,0,1.0,0.0,6,1.83333,0,5,0.833333,0.833333,1,1,1.0,4,0,1,-1,10000000000,0,7,0,0,2,4,0,0,0.0,0,0,0.0,0,2,0,0,1.25,0,2
196,1,27,1,6,5,3,5,0,6,3,0,2,0,1.0,0.0,4,1.75,0,5,0.5,0.833333,1,1,1.0,2,0,0,-1,10000000000,0,4,0,0,1,2,0,0,0.0,0,0,0.0,0,2,0,0,1.5,0,2
197,0,41,2,11,6,4,5,0,11,7,1,3,1,1.75,0.2,0,0.0,0,4,0.8,1.0,0,0,0.0,2,1,0,-1,10000000000,5,17,2,3,2,6,0,2,1.5,1,0,32.5,0,2,0,0,1.16667,0,2
198,0,23,2,5,5,3,4,0,5,2,1,2,1,0.666667,0.25,0,0.0,0,4,0.6,0.8,0,0,0.0,0,0,0,0,0,0,8,0,1,2,6,0,2,1.5,1,0,32.5,0,2,0,0,1.16667,0,2
199,0,13,1,2,3,2,3,0,2,0,0,0,0,0.0,0.0,0,0.0,0,4,0.4,0.6,0,0,0.0,0,0,0,0,0,0,3,0,0,1,3,0,1,2.0,1,0,38.0,0,2,0,0,1.0,0,1
200,0,75,3,26,7,9,6,0,26,17,1,5,1,1.8888900000000002,0.166667,0,0.0,0,5,0.75,0.5,0,0,0.0,10,1,4,-1,10000000000,6,32,2,1,3,10,0,3,2.0,1,0,83.0,0,2,0,0,1.3,0,4
201,0,84,3,30,7,10,6,0,30,20,1,5,1,2.0,0.166667,0,0.0,0,5,0.833333,0.5,0,0,0.0,12,1,5,-1,10000000000,8,36,3,1,3,10,0,3,2.0,1,0,83.0,0,2,0,0,1.3,0,4
202,0,30,3,7,6,4,5,0,7,3,1,2,1,0.75,0.2,0,0.0,0,5,0.333333,0.416667,0,0,0.0,0,0,0,0,0,0,11,0,1,3,8,0,3,2.0,1,0,83.0,0,2,0,0,1.25,0,3
203,0,24,2,5,5,3,4,0,5,2,1,2,1,0.666667,0.25,0,0.0,0,5,0.25,0.333333,0,0,0.0,0,0,0,0,0,0,8,0,1,2,6,0,2,2.5,1,0,88.5,0,2,0,0,1.16667,0,2
204,0,14,1,2,3,2,3,0,2,0,0,0,0,0.0,0.0,0,0.0,0,5,0.166667,0.25,0,0,0.0,0,0,0,0,0,0,3,0,0,1,3,0,1,3.0,1,0,94.0,0,2,0,0,1.0,0,1
205,0,67,2,20,9,11,9,0,20,9,0,6,0,0.818182,0.0,9,3.0,0,11,0.916667,0.75,1,1,1.0,7,0,1,-1,10000000000,2,10,0,0,2,3,0,0,0.0,0,0,0.0,0,1,0,0,1.33333,0,2
206,0,73,2,23,9,11,9,0,23,12,0,6,0,1.09091,0.0,10,3.0,0,11,0.916667,0.75,1,1,1.0,8,0,1,-1,10000000000,2,12,0,0,2,4,0,0,0.0,0,0,0.0,0,2,0,0,1.25,0,2
207,1,61,1,18,9,9,9,0,18,9,0,6,0,1.0,0.0,8,3.125,0,11,0.75,0.75,1,1,1.0,6,0,0,-1,10000000000,2,8,0,0,1,2,0,0,0.0,0,0,0.0,0,2,0,0,1.5,0,2
208,0,55,2,13,14,7,13,0,13,6,1,3,1,0.857143,0.07692310000000001,0,0.0,0,10,0.466667,0.866667,0,0,0.0,2,1,0,-1,10000000000,5,15,2,1,2,6,0,2,1.5,1,0,30.5,0,2,0,0,1.16667,0,2
209,0,39,2,7,13,6,12,0,7,1,1,1,1,0.166667,0.08333330000000001,0,0.0,0,10,0.4,0.8,0,0,0.0,0,0,0,0,0,0,8,0,1,2,6,0,2,1.5,1,0,30.5,0,2,0,0,1.16667,0,2
210,0,61,3,15,15,7,13,0,15,8,2,3,2,1.14286,0.153846,0,0.0,0,10,0.466667,0.866667,0,0,0.0,2,1,0,-1,10000000000,5,18,2,1,3,8,0,3,1.66667,1,0,32.3333,0,2,0,0,1.25,0,3
211,0,45,3,9,14,6,12,0,9,3,2,2,1,0.5,0.166667,0,0.0,0,10,0.4,0.8,0,0,0.0,0,0,0,0,0,0,11,0,1,3,8,0,3,1.66667,1,0,32.3333,0,2,0,0,1.25,0,3
212,0,67,4,17,16,8,13,0,17,9,3,3,2,1.125,0.230769,0,0.0,0,10,0.533333,0.866667,0,0,0.0,2,1,0,-1,10000000000,5,21,2,1,4,10,0,4,1.75,1,0,33.25,0,2,0,0,1.3,0,4
213,0,51,4,11,15,7,12,0,11,4,3,2,1,0.571429,0.25,0,0.0,0,10,0.466667,0.8,0,0,0.0,0,0,0,0,0,0,14,0,1,4,10,0,4,1.75,1,0,33.25,0,2,0,0,1.3,0,4
214,0,41,3,8,13,5,11,0,8,3,2,2,1,0.6,0.181818,0,0.0,0,10,0.333333,0.733333,0,0,0.0,0,0,0,0,0,0,9,0,0,3,7,0,3,2.0,1,0,36.0,0,2,0,0,1.2857100000000001,0,3
215,0,82,3,25,14,15,13,0,25,10,1,4,1,0.666667,0.07692310000000001,0,0.0,0,11,1.0,0.866667,0,0,0.0,8,2,4,-1,10000000000,10,27,4,1,3,8,0,3,2.0,1,0,56.3333,0,2,0,0,1.25,0,3
216,0,53,3,12,13,9,12,0,12,3,1,2,1,0.333333,0.08333330000000001,0,0.0,0,11,0.6,0.8,0,0,0.0,2,1,1,-1,10000000000,3,15,1,1,3,8,0,3,2.0,1,0,56.3333,0,2,0,0,1.25,0,3
217,0,36,2,5,11,4,10,0,5,1,1,1,1,0.25,0.1,0,0.0,0,11,0.266667,0.666667,0,0,0.0,0,0,0,0,0,0,8,0,1,2,6,0,2,2.5,1,0,65.5,0,2,0,0,1.16667,0,2
218,0,26,1,2,9,2,9,0,2,0,0,0,0,0.0,0.0,0,0.0,0,11,0.13333299999999998,0.6,0,0,0.0,0,0,0,0,0,0,3,0,0,1,3,0,1,3.0,1,0,71.0,0,2,0,0,1.0,0,1
